id,prediction
367,1116.2029999999997
368,1833.2974
369,2004.5585999999998
370,1866.2688
371,2415.650599999999
372,2274.8615999999997
373,1886.0116000000012
374,1038.2042000000004
375,933.9066000000001
376,961.1667999999997
377,568.5724
378,377.9974000000002
379,139.4272
380,18.578999999999997
381,0.32120000000000004
382,0.0
383,0.0
384,0.0022
385,0.9063999999999998
386,31.13
387,100.74020000000002
388,264.9767999999999
389,594.7304000000003
390,645.1896000000004
391,805.1164000000003
392,981.5255999999997
393,1165.2278
394,1440.9538000000007
395,1608.6378000000002
396,1673.8942000000004
397,1469.6637999999998
398,1214.6881999999998
399,816.1626000000003
400,815.8766000000002
401,695.9612
402,500.8432000000001
403,229.196
404,66.64019999999996
405,1.5575999999999997
406,0.0
407,0.0022
408,0.2728
409,16.222799999999992
410,131.68320000000003
411,339.2202
412,680.3742000000001
413,1673.5972000000004
414,2713.1081999999997
415,3968.5470000000023
416,4491.427600000001
417,4074.9917999999993
418,3974.300000000001
419,4892.368800000003
420,4674.174999999997
421,4186.740800000002
422,3489.5696000000003
423,2819.3242000000023
424,2138.7674
425,1223.5762000000009
426,603.1058000000002
427,348.48440000000005
428,119.72399999999992
429,4.092000000000001
430,0.0
431,0.0
432,0.18479999999999996
433,15.930200000000005
434,110.68420000000003
435,341.38719999999995
436,630.1503999999999
437,1132.7778000000008
438,2165.1168000000007
439,2686.7170000000015
440,3547.3416
441,3616.1598000000004
442,4031.8960000000025
443,3296.9837999999995
444,1994.8411999999998
445,1240.0982000000006
446,1011.6436000000001
447,1117.0302
448,913.3564000000002
449,696.4935999999997
450,302.98840000000007
451,212.6035999999998
452,54.00560000000002
453,3.8015999999999996
454,0.0088
455,0.0
456,0.0044
457,4.5738
458,90.49040000000005
459,219.96479999999997
460,389.71899999999965
461,834.6403999999998
462,2333.405800000001
463,3060.2132000000006
464,3911.2414000000003
465,3972.260600000001
466,3794.058400000001
467,4438.0776
468,4543.855800000001
469,4048.182599999998
470,3641.231000000001
471,2982.1264000000006
472,2148.377
473,1238.2743999999998
474,598.2570000000002
475,337.6692
476,144.58839999999998
477,8.4326
478,0.0044
479,0.0
480,0.242
481,21.130999999999993
482,144.35079999999996
483,316.9100000000001
484,735.9439999999996
485,1472.5238000000006
486,2509.8810000000008
487,3587.139600000001
488,4138.538799999999
489,4539.9353999999985
490,4820.052599999998
491,4828.615
492,4607.1168000000025
493,4216.141600000004
494,3493.182000000002
495,2921.547200000001
496,2189.7106
497,1208.7966000000006
498,592.3675999999999
499,342.1087999999998
500,146.19659999999993
501,9.196000000000005
502,0.0044
503,0.0
504,0.0176
505,15.628799999999995
506,113.34399999999998
507,305.8198
508,702.8098
509,1367.5618000000009
510,2395.120200000001
511,3599.2483999999995
512,4426.921400000001
513,4467.416799999999
514,4405.544
515,3507.4644000000017
516,3092.903000000001
517,3432.395999999998
518,2727.8372
519,1930.2865999999995
520,1225.6925999999999
521,835.3113999999998
522,418.4950000000001
523,277.948
524,88.70399999999997
525,5.5242
526,0.0506
527,0.0
528,0.1232
529,7.442600000000001
530,36.69159999999997
531,189.30999999999997
532,359.00260000000014
533,763.1338000000001
534,1006.7860000000001
535,1312.0139999999997
536,1192.2614
537,865.0840000000001
538,1389.9204000000004
539,2550.220200000001
540,3380.8213999999994
541,3358.4892
542,2888.7452000000008
543,2565.6554000000006
544,1700.3888000000006
545,1143.2497999999991
546,442.233
547,283.9297999999999
548,171.42180000000008
549,9.220199999999998
550,0.20020000000000004
551,0.0
552,1.0647999999999995
553,3.4231999999999996
554,45.34420000000003
555,126.28880000000001
556,162.31159999999997
557,264.31680000000017
558,481.53600000000034
559,655.8860000000001
560,1185.1466000000003
561,1404.2402000000002
562,1544.3846000000003
563,1395.5458
564,1321.7446000000002
565,1552.7423999999996
566,1740.4178
567,2144.3773999999994
568,1654.9015999999997
569,888.6151999999997
570,460.97259999999994
571,191.45059999999995
572,58.487000000000045
573,1.4013999999999995
574,0.0
575,0.0
576,0.0
577,22.65999999999999
578,117.09279999999997
579,257.97639999999996
580,659.3707999999999
581,1553.5476
582,2693.422600000001
583,3727.0200000000004
584,4253.222600000001
585,4343.644800000002
586,4459.081000000002
587,4505.375600000001
588,4014.003400000002
589,3369.471599999999
590,2545.331800000001
591,1749.8030000000006
592,1521.5002000000002
593,1061.0181999999993
594,359.39639999999997
595,283.4304
596,168.6959999999999
597,11.041799999999999
598,0.019799999999999998
599,0.0
600,0.0
601,13.802799999999998
602,136.697
603,232.15720000000013
604,622.2369999999997
605,1403.9124000000008
606,2455.8445999999994
607,3334.165999999999
608,3987.651800000001
609,2818.7411999999995
610,3823.5339999999983
611,4647.335000000001
612,4676.377200000002
613,3903.6557999999995
614,2964.0863999999983
615,2214.4166000000014
616,1266.5113999999994
617,947.1351999999993
618,505.8966000000001
619,318.0782
620,98.57319999999996
621,4.760800000000001
622,0.0044
623,0.0
624,0.0132
625,5.775000000000001
626,141.12779999999998
627,328.603
628,458.4448
629,648.6039999999998
630,820.9211999999997
631,891.2683999999998
632,988.5942000000005
633,1212.7676000000004
634,1630.3232000000003
635,1493.1707999999996
636,1284.4524000000008
637,1102.5740000000003
638,1088.7426000000007
639,1163.8748000000007
640,913.737
641,355.2076000000002
642,159.34160000000008
643,79.36499999999998
644,18.7572
645,1.1043999999999996
646,0.2024
647,0.039599999999999996
648,0.0088
649,3.731199999999999
650,30.538199999999996
651,124.59700000000007
652,138.57140000000007
653,277.4596000000001
654,481.2632000000004
655,895.8994000000004
656,790.3037999999999
657,547.2192
658,781.2288000000003
659,717.6906000000006
660,929.3833999999999
661,1094.1347999999998
662,1028.5351999999998
663,910.8946000000003
664,765.4130000000004
665,371.47880000000004
666,251.95939999999987
667,151.52060000000003
668,37.4066
669,2.1251999999999995
670,0.0
671,0.0
672,0.05719999999999999
673,13.281399999999998
674,100.42780000000005
675,263.8262000000001
676,618.3473999999995
677,1136.7642000000003
678,2117.3394
679,2968.7085999999995
680,3439.5350000000008
681,4083.9414
682,4158.356400000001
683,3568.356000000002
684,3324.2154000000014
685,3326.9236000000005
686,3236.6092000000003
687,1910.358999999999
688,1404.5306000000003
689,1072.2689999999996
690,539.5918
691,268.21299999999997
692,91.92260000000002
693,6.936599999999999
694,0.0396
695,0.041800000000000004
696,0.0792
697,9.338999999999997
698,63.60639999999996
699,226.21720000000008
700,386.815
701,480.54819999999995
702,722.4338
703,1059.5617999999997
704,1758.1233999999995
705,2497.340999999999
706,2883.603799999999
707,3095.155800000002
708,2900.770400000001
709,3071.442000000001
710,2076.8374000000003
711,1232.517
712,803.5654000000004
713,356.8840000000002
714,305.5888000000001
715,179.13499999999993
716,73.67359999999996
717,2.1427999999999994
718,0.022000000000000002
719,0.0
720,65.61900000000003
721,51.948375000000006
722,54.68250000000001
723,58.27608987646984
724,101.72550867340495
725,147.37907806543896
726,303.8334961512108
727,357.95475000000005
728,409.1358625264244
729,436.4767891569208
730,510.0652500000001
731,504.0708749999998
732,524.9700513072264
733,431.9185817552362
734,371.9548540032504
735,270.0278344558754
736,223.41089306647288
737,157.52850976597244
738,119.04498437801692
739,89.04128573991953
740,62.88487500000002
741,32.80949999999999
742,32.80949999999999
743,35.54362499999999
744,0.0
745,0.0
746,0.0
747,18.73568214921153
748,80.22858719655456
749,214.8932348205837
750,250.44328559673954
751,362.21034486560796
752,527.7974080649066
753,612.3875713703887
754,657.322269827779
755,677.1526963703892
756,656.5350000000003
757,628.0369903794087
758,513.8429999999995
759,436.59334677256635
760,270.9236882689047
761,168.0908119736543
762,75.85633150361657
763,37.279574283590414
764,0.6314854126940626
765,0.621
766,0.345
767,0.0
768,0.0
769,0.0
770,1.0187440234882184
771,37.64636943069424
772,130.88609045509682
773,265.6513867142727
774,389.868912583639
775,471.4814535474786
776,562.8879216260204
777,881.8899559183218
778,983.6898750000006
779,903.81375
780,809.2154657223733
781,662.826280118159
782,595.3476954639395
783,407.11832310266186
784,259.7301777441212
785,160.3634473949036
786,87.48049797312292
787,12.583652628204904
788,0.345
789,0.0
790,0.0
791,0.0
792,0.0
793,0.0
794,1.135118394053609
795,16.214163274262688
796,95.03938895047806
797,192.15216745734713
798,458.7484780057328
799,624.5576972558657
800,702.7300031233225
801,658.3139149046037
802,691.541465434722
803,620.1280169773322
804,672.8448750000003
805,546.1350000000001
806,554.3705532771531
807,456.88588281952326
808,301.7685826338272
809,166.4560315289097
810,67.177508335439
811,21.79684843037465
812,0.7494718924276245
813,0.0
814,0.0
815,0.025875
816,0.0
817,0.0
818,9.622980445494687
819,81.12618501776193
820,138.06460807380762
821,264.2951827805389
822,433.1659252110151
823,607.9604518176927
824,791.7708998377936
825,909.0036388831239
826,973.4951249999993
827,935.9332500000002
828,938.8916249999995
829,799.9751567522217
830,663.7886250000001
831,504.1722896968363
832,373.4791869059177
833,189.62385217527446
834,103.70176031869558
835,27.81317080802481
836,1.1656619241724824
837,0.0
838,0.0
839,0.0
840,0.0
841,0.0
842,9.81987875295694
843,67.15627497694283
844,161.27024999999986
845,314.12634614388935
846,464.6139635186869
847,584.5617478907778
848,722.977328312164
849,776.9658749999998
850,715.9213674555401
851,646.4178749999999
852,652.809
853,752.7555000000003
854,654.9472662467947
855,449.03376024769597
856,337.6515
857,177.24374999999992
858,104.9068084657274
859,24.18362571316713
860,0.8762946152514991
861,0.0
862,0.0
863,0.0
864,0.0
865,0.0
866,8.12409279065699
867,63.047469977860075
868,171.4649999999999
869,332.0659734683515
870,467.33793675692147
871,649.5607825987986
872,753.0170580244164
873,902.9027699341641
874,946.8180000000002
875,875.2563749999997
876,743.613
877,695.0456249999999
878,647.6117011186426
879,409.0698896581427
880,284.0622310881617
881,196.19287500000007
882,99.06817205574447
883,27.759058902385842
884,2.071796542983501
885,0.0
886,0.0
887,0.0
888,0.0
889,0.0
890,7.332134423576999
891,58.251053949062104
892,80.81137320629703
893,97.53737830203599
894,132.77811953097614
895,162.779625
896,221.412375
897,250.17675000000003
898,263.56275
899,317.6560611745275
900,417.87166195934003
901,476.5743749999999
902,388.5907201614508
903,319.47
904,224.45267923743432
905,137.53917295743068
906,61.9093839807564
907,28.056350990884635
908,1.603629014234125
909,0.0
910,0.0
911,0.0
912,0.345
913,0.345
914,6.452049021360209
915,52.69716888004921
916,109.12631965789367
917,161.0523293082119
918,276.3277500000001
919,397.9739206577628
920,419.3399993562915
921,429.8275678936515
922,380.86808202613975
923,545.3803417500553
924,596.7335917500556
925,564.489
926,389.4017518301151
927,370.75332102023276
928,221.01901432365304
929,128.45598801923543
930,69.98465551401361
931,8.7962448537415
932,1.3886526221318842
933,0.0
934,0.0
935,0.0
936,0.0
937,0.5718612194895937
938,9.962627747257828
939,34.35348042172273
940,92.97950175728204
941,96.37144239465161
942,210.38100000000006
943,233.04749999999996
944,437.8936055507388
945,470.3385000000002
946,429.67795987737475
947,525.6691432477323
948,354.33225000000016
949,227.3709301831285
950,216.04762500000007
951,219.65287499999994
952,133.73319939126444
953,85.66026551314793
954,70.03181040526195
955,47.78068244635447
956,3.854186582592921
957,0.0
958,0.0
959,0.0
960,0.0
961,0.0
962,7.26093776368749
963,31.310744591422786
964,88.38051002760363
965,165.9932671586885
966,268.5307500000001
967,380.18898740255327
968,393.22393177561696
969,316.4152916803142
970,347.7046184157966
971,448.25145228056203
972,476.0812303367209
973,424.8316836666327
974,424.3157772449982
975,266.8324886686081
976,271.71483505878217
977,191.13274462754998
978,129.60492708334596
979,61.21266369147301
980,5.402626225008214
981,0.345
982,0.0
983,0.0
984,2.7620365967482985
985,0.5519999999999995
986,16.014662816539374
987,100.26691296708647
988,109.58924999999998
989,176.94293534565207
990,286.1340653400777
991,326.98969217684726
992,389.3728899162244
993,417.16193353870057
994,459.1863750000001
995,391.48874999999975
996,290.66416191700495
997,260.36710867047555
998,244.51435867047564
999,153.85275000000001
1000,163.39156764068954
1001,117.49627917271991
1002,100.06841663790163
1003,111.66087717727103
1004,182.57978606727906
1005,162.84
1006,157.32
1007,132.5272700310502
1008,207.24149999999997
1009,207.33637499999998
1010,210.38962499999994
1011,104.55492583070846
1012,137.78437499999998
1013,180.823125
1014,260.3616616405242
1015,423.55138920455806
1016,441.3929701614509
1017,444.9033749999999
1018,509.0819999999999
1019,489.50327395570974
1020,447.3788427015025
1021,427.12592952373774
1022,343.32424472302125
1023,282.9829033833743
1024,223.64625000000004
1025,134.88986641379222
1026,128.57364392300863
1027,103.92850413766078
1028,216.789375
1029,208.509375
1030,214.49512499999997
1031,194.70074999999997
1032,208.509375
1033,205.8615
1034,201.68699999999993
1035,123.81314287547009
1036,143.15083348783784
1037,249.24585117119216
1038,289.0438035429631
1039,404.99683644595723
1040,423.5133749999999
1041,468.47253453765194
1042,460.2919221357115
1043,435.13124999999985
1044,439.3919999999998
1045,477.385125
1046,316.045875
1047,219.43724999999998
1048,182.81550000000004
1049,157.4699755873852
1050,107.72718187098918
1051,80.60356829552727
1052,149.16937500000003
1053,139.57837500000002
1054,145.96087500000002
1055,142.43325000000002
1056,156.06937500000004
1057,157.74262500000003
1058,158.66550000000004
1059,70.55042292528938
1060,99.83437499999997
1061,170.87849999999995
1062,244.36350000000002
1063,246.12299999999996
1064,328.31793018312857
1065,354.76218018312863
1066,391.223036917005
1067,411.2934119170052
1068,387.76188157206576
1069,297.32100000000014
1070,292.12365578323863
1071,245.19149999999993
1072,216.8590351739202
1073,183.46936186750895
1074,121.31151125630753
1075,89.75169690134975
1076,213.62399999999994
1077,211.3125
1078,210.406875
1079,205.75799999999995
1080,211.30387499999998
1081,208.69912499999998
1082,210.04462499999994
1083,78.82128329125041
1084,104.37761029958676
1085,163.624875
1086,208.19025000000005
1087,315.44212500000015
1088,461.27826812182064
1089,494.4188898567845
1090,495.47175000000004
1091,531.5156249999999
1092,506.78774999999985
1093,391.38525000000004
1094,309.6438348773747
1095,286.96754000217794
1096,212.83050000000006
1097,179.35846775931074
1098,133.38962134831996
1099,116.76167499389389
1100,140.50125000000003
1101,142.25212500000004
1102,141.32925
1103,146.63362500000002
1104,151.45500000000004
1105,161.58075
1106,154.18050000000002
1107,52.50392717900174
1108,93.71062499999992
1109,147.88425
1110,189.89662500000003
1111,181.99612499999995
1112,248.29684210013355
1113,303.1777171001334
1114,339.79780518312856
1115,354.68753691700505
1116,330.8027246965437
1117,328.45891191700497
1118,280.68337499999996
1119,240.81862500000005
1120,204.83512499999998
1121,139.04537597018333
1122,124.17497604422562
1123,62.15461568348773
1124,180.788625
1125,161.05462500000004
1126,127.15837500000004
1127,128.84025000000003
1128,113.45325000000001
1129,114.686625
1130,131.47087500000006
1131,88.9041463103526
1132,182.85130404086323
1133,381.18187500000005
1134,527.2003485407288
1135,728.5711633473975
1136,878.1629999999998
1137,999.6547499999998
1138,1034.318625
1139,1034.2323749999998
1140,1001.7333750000009
1141,907.0481249999998
1142,733.3233750000004
1143,555.9788308265528
1144,424.79446827783744
1145,285.45299999999986
1146,166.99724999999992
1147,91.70962500000003
1148,12.618374999999991
1149,0.077625
1150,3.174
1151,1.8457499999999993
1152,18.129749999999998
1153,9.038999999999998
1154,37.47562499999998
1155,116.67336240167792
1156,188.11124999999993
1157,267.5381975332391
1158,425.0055000000001
1159,485.78432345739037
1160,696.7878749999996
1161,817.5723750000001
1162,796.3383407223728
1163,721.0327500000001
1164,454.8911249999999
1165,368.0632500000001
1166,316.66011886623346
1167,293.1921967534706
1168,251.23762500000004
1169,191.21349985783218
1170,131.36781776143678
1171,106.6950828778963
1172,15.179999999999989
1173,12.8685
1174,10.22925
1175,7.564124999999999
1176,0.0345
1177,49.13662500000004
1178,58.675875
1179,63.41151127346051
1180,98.12662499999995
1181,243.67162029425603
1182,428.4813750000001
1183,579.9148417500553
1184,703.2835726726125
1185,770.9542500000002
1186,870.4608750000001
1187,869.7277499999998
1188,989.3047500000004
1189,886.9950000000003
1190,707.5604999999997
1191,573.1680852423548
1192,441.75525000000016
1193,287.301457976356
1194,162.14137499999993
1195,71.62435822638886
1196,25.314374999999995
1197,0.5519999999999995
1198,0.0
1199,0.0
1200,64.17000000000002
1201,73.10549999999998
1202,97.92824999999995
1203,114.21224999999993
1204,193.27762500000009
1205,352.61387748118034
1206,516.6335715766909
1207,628.5794061407223
1208,699.0303749999999
1209,899.9066249999995
1210,973.7021249999993
1211,905.1764999999994
1212,947.1888750000004
1213,875.2391250000001
1214,706.8877500000002
1215,526.3495371405634
1216,413.28501339614735
1217,276.62099999999987
1218,156.09524999999996
1219,68.56875000000001
1220,37.078875000000046
1221,4.545375000000001
1222,30.575625000000006
1223,22.994249999999994
1224,3.751875
1225,5.666624999999998
1226,34.422374999999974
1227,94.54899594444188
1228,201.9198750000001
1229,312.5715931687687
1230,450.4898603337475
1231,664.1998547043803
1232,759.0517499999997
1233,844.7928749999998
1234,837.7117499999993
1235,769.67775
1236,635.412375
1237,617.1618750000005
1238,525.9611250000003
1239,350.1232500000001
1240,300.61644785798194
1241,164.05612499999995
1242,123.72425222736547
1243,68.76712499999996
1244,20.898375
1245,8.150624999999996
1246,0.008625
1247,7.736625
1248,4.053749999999999
1249,13.135874999999997
1250,24.92625
1251,72.48996897626526
1252,210.70012499999996
1253,202.37626415974984
1254,214.02075000000008
1255,287.7891664897134
1256,258.396375
1257,211.81275000000002
1258,322.6409100059228
1259,540.6063749999995
1260,649.4625
1261,700.6001250000002
1262,656.6126249999996
1263,522.2124053204811
1264,346.13850000000014
1265,221.2312500000001
1266,125.58862500000004
1267,99.14930209203393
1268,13.825875000000002
1269,1.1039999999999996
1270,8.271374999999999
1271,2.009625
1272,8.745750000000001
1273,10.160249999999998
1274,10.634624999999998
1275,52.43933735581979
1276,65.4750138369473
1277,92.81420745613245
1278,138.12937499999995
1279,192.5703750000001
1280,291.2231250000002
1281,287.6006250000001
1282,361.215
1283,357.014625
1284,358.5239999999997
1285,265.35674999999986
1286,330.932625
1287,365.260125
1288,325.5416903400778
1289,201.74737499999995
1290,94.14187499999998
1291,42.8687879132039
1292,9.823875000000001
1293,0.0345
1294,0.0
1295,0.0
1296,176.26912499999997
1297,177.23512499999998
1298,152.53312499999998
1299,75.28762499999996
1300,174.17324999999985
1301,309.24937500000016
1302,514.627875
1303,660.6130337918211
1304,735.9626249999995
1305,812.0782500000001
1306,803.8068749999998
1307,786.6431249999994
1308,843.3783749999998
1309,743.3973749999998
1310,511.0743749999998
1311,415.4145000000001
1312,316.5255274433478
1313,217.84805256314021
1314,131.384625
1315,81.00599999999997
1316,14.91262499999999
1317,0.5778749999999993
1318,0.0345
1319,0.276
1320,0.043125
1321,2.0441249999999993
1322,37.579125
1323,79.902
1324,144.69300000000007
1325,327.05137500000006
1326,490.57275000000016
1327,597.6693750000001
1328,766.9263749999998
1329,846.3022500000002
1330,871.2802499999998
1331,876.9209999999996
1332,834.4083749999996
1333,756.0588750000004
1334,633.7132499999999
1335,394.93012500000003
1336,273.0825525631401
1337,180.754125
1338,126.01535763493807
1339,70.65838484357302
1340,17.991750000000014
1341,5.718375
1342,5.511375
1343,1.8371250000000001
1344,3.6742500000000007
1345,7.046624999999998
1346,33.499500000000005
1347,68.09516252178427
1348,129.06449999999995
1349,203.5487815182911
1350,191.68200000000002
1351,223.568625
1352,228.588375
1353,254.463375
1354,346.87162499999994
1355,316.2442500000001
1356,302.34074999999996
1357,351.0720000000003
1358,302.9728422333048
1359,283.13058487737493
1360,233.2705366405241
1361,125.58410923929131
1362,61.71960447430576
1363,46.109373631607504
1364,19.535624999999992
1365,9.039000000000001
1366,9.168375000000001
1367,12.877125000000001
1368,7.357125000000001
1369,2.0613749999999995
1370,19.23374999999999
1371,48.517365364501174
1372,62.10449183355681
1373,95.42699999999994
1374,116.472
1375,209.38912500000004
1376,193.54499999999996
1377,171.76687500000003
1378,211.46775000000005
1379,244.820625
1380,265.900125
1381,276.83541164052417
1382,285.2539606898862
1383,197.883375
1384,197.46937500000007
1385,124.57949999999994
1386,82.96338556732898
1387,65.03092168790357
1388,12.040499999999998
1389,11.16075
1390,12.9375
1391,12.790875000000002
1392,211.26075000000003
1393,211.40737500000003
1394,216.254625
1395,112.16442709203386
1396,189.60337499999997
1397,278.9289928283882
1398,362.12952716329994
1399,469.12999726584474
1400,562.2581098800929
1401,536.2938750000001
1402,539.1832500000003
1403,497.5245000000004
1404,528.7556249999999
1405,548.42925
1406,477.0487500000001
1407,382.81200000000035
1408,242.34543874473903
1409,232.23272577669067
1410,160.72650087570892
1411,110.01187499999996
1412,241.922625
1413,236.87700000000004
1414,230.55487500000004
1415,226.90650000000005
1416,229.05412500000003
1417,229.08000000000004
1418,240.86175000000006
1419,95.09924999999996
1420,99.26512499999995
1421,129.03777342750615
1422,226.30275
1423,271.98937500000005
1424,430.92103947193226
1425,511.37625
1426,530.4547499999996
1427,570.44025
1428,557.4509999999999
1429,541.4343749999999
1430,403.74487500000004
1431,321.77287499999983
1432,212.3117866405242
1433,108.99779147785459
1434,88.7483160626603
1435,59.08548704837136
1436,23.736
1437,5.908125
1438,2.8548750000000003
